,ensembl_id,gene_symbol,disease_id,disease_label,score,datasource_id,confidence,variant_so_id,is_approved,SO_label,study_id,variant_rsid,functional_consq,last_clinvar_update,panel_version,panel_version_date,clinical_significances,allelic_requirements,chembl_id,moa,tractability_type,id,is_appoved,LoF_other,is_inhibitor
517,ENSG00000133818,RRAS2,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,40f258fc6b9658fa1a9ecd448cff61f298ea0751,False,False,False
518,ENSG00000068078,FGFR3,Orphanet_53271,Muenke syndrome,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,05f1c36e65a2d01e2ddfbbdb9c956b1296360c3a,False,False,False
519,ENSG00000126934,MAP2K2,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,6c593693855fb3b5bbb2e6cfbf4425e27860ab8c,False,False,False
520,ENSG00000168610,STAT3,Orphanet_331223,Hyper-IgE syndrome,1.0,genomics_england,green,None,,None,62,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.7,2017-11-05T02:37:19.949470Z,None,None,None,None,,10022b471f58263857d0bdef62447534eb0d64e6,False,False,False
521,ENSG00000187486,KCNJ11,Orphanet_79134,DEND syndrome,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,160a59cedd70ed1d86e78f58c427b21a664ea026,False,False,False
522,ENSG00000164187,LMBRD2,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,1832f88b4a6bf5e700d44b778e5765c629224d05,False,False,False
523,ENSG00000157764,BRAF,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,52d857715ce16952c0c2c51e06d6bf7fc0b39518,False,False,False
524,ENSG00000165731,RET,Orphanet_276161,Multiple endocrine neoplasia,1.0,genomics_england,green,None,,None,649,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.15,2021-02-16T11:15:22.048599Z,None,None,None,None,,685af96b4497201b3313fb268bdfcf654abe38a0,False,False,False
525,ENSG00000143622,RIT1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,99a36540d666c749fcef5aca4c61da0403e63af5,False,False,False
526,ENSG00000157764,BRAF,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,d72119d6362c1a7192a5e5ab714407586c586a06,False,False,False
527,ENSG00000132155,RAF1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,6f2b90dbcaf955efd6aef0382ebfbd6acef386d9,False,False,False
528,ENSG00000277258,PCGF2,HP_0000924,Abnormality of the skeletal system,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,9c3db2ba93b546027586e347390650a0e6edc249,False,False,False
529,ENSG00000111676,ATN1,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,8c9f082ad8d20149df4059be26286845cb38e23b,False,False,False
530,ENSG00000171608,PIK3CD,Orphanet_397596,Activated PIK3-delta syndrome,1.0,genomics_england,green,None,,None,176,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.19,2021-02-08T13:45:02.163999Z,None,None,None,None,,23782b935af57aa4f7b735879d0684f7e2f89530,False,False,False
531,ENSG00000171608,PIK3CD,Orphanet_101972,Combined T and B cell immunodeficiency,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,47062890a96c2ca6bc0817a867b4e27639c2ad7a,False,False,False
532,ENSG00000133703,KRAS,Orphanet_268114,RAS-associated autoimmune leukoproliferative disease,0.5,genomics_england,amber,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,53af13921d6577e6bbfea88e17fc0fada94fa5b3,False,False,False
533,ENSG00000071564,TCF3,Orphanet_183669,Agammaglobulinemia,1.0,genomics_england,green,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,4680f1eb11f0f640c61bcab026dd5ffd1c25be13,False,False,False
534,ENSG00000169174,PCSK9,EFO_0004911,familial hypercholesterolemia,1.0,genomics_england,green,None,,None,772,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-03-23T17:56:51.816773Z,None,None,CHEMBL2364655,INHIBITOR,,8b486d2d282d21a5ff5a0633abde0074419dba3c,True,False,True
535,ENSG00000169174,PCSK9,EFO_0004911,familial hypercholesterolemia,1.0,genomics_england,green,None,,None,772,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-03-23T17:56:51.816773Z,None,None,CHEMBL3137349,INHIBITOR,,8b486d2d282d21a5ff5a0633abde0074419dba3c,False,False,True
536,ENSG00000169174,PCSK9,EFO_0004911,familial hypercholesterolemia,1.0,genomics_england,green,None,,None,772,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-03-23T17:56:51.816773Z,None,None,CHEMBL2109540,INHIBITOR,,8b486d2d282d21a5ff5a0633abde0074419dba3c,True,False,True
537,ENSG00000173068,BNC2,MONDO_0018559,fetal lower urinary tract obstruction,1.0,genomics_england,green,None,,None,234,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.162,2021-05-04T09:45:13.302175Z,None,None,None,None,,00206279cfdc6cfb835f8c8ed48b2c3a3aa5920b,False,False,False
538,ENSG00000187486,KCNJ11,Orphanet_552,MODY,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL1481,BLOCKER,,567173b815b7f608bca33436733d3904313ed227,True,False,True
539,ENSG00000196367,TRRAP,HP_0001250,Seizure,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,986fa46f0394606e5db77359534e852e39933f24,False,False,False
540,ENSG00000066468,FGFR2,Orphanet_710,Pfeiffer syndrome,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,e94eadad4efea0e86bd086f152d123cde8b9b3e7,False,False,False
541,ENSG00000127603,MACF1,HP_0002508,Brainstem dysplasia,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,780c3b01f303d46baedcbb0cc665bfcd3dd40507,False,False,False
542,ENSG00000182450,KCNK4,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,960d74c0debc90b06740d6a8fde7cdee7a87c6e3,False,False,False
543,ENSG00000110395,CBL,Orphanet_363972,Noonan syndrome-like disorder with juvenile myelomonocytic leukemia,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,d57902abff1018b3759d5bcdbce5c94c2e6a8572,False,False,False
544,ENSG00000121879,PIK3CA,MONDO_0021003,polydactyly (disease),1.0,genomics_england,green,None,,None,384,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.41,2021-04-30T09:27:46.195432Z,None,None,None,None,,4531f4351b615660043721cb6378e22098fcc96e,False,False,False
545,ENSG00000132155,RAF1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,95d8a60c77802e4aff057449395d1c6e0b1ae6c3,False,False,False
546,ENSG00000149269,PAK1,EFO_0010259,"intellectual developmental disorder with macrocephaly, seizures, and speech delay",1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,e15006c01a97ef5b12a75f473763bbbc85250bf0,False,False,False
547,ENSG00000133703,KRAS,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,0025e6d86f0c1807003ba251829ba1bdb57008da,False,False,False
548,ENSG00000006451,RALA,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,d8992d7763127e19b6317b5b717976e682369858,False,False,False
549,ENSG00000132155,RAF1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,5cd41e0317047e140cd6cfdb4b33c6875f78c7da,False,False,False
550,ENSG00000066468,FGFR2,Orphanet_710,Pfeiffer syndrome,1.0,genomics_england,green,None,,None,507,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.13,2021-03-10T18:58:47.933799Z,None,None,None,None,,901197c27755d2b1869902ed00631605bcb741aa,False,False,False
551,ENSG00000006451,RALA,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,f775d804ec0c756bba7165db22891ad26f1fa847,False,False,False
552,ENSG00000157764,BRAF,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,181ce71919fee6826623f875e92d9d9ee1b0b0ce,False,False,False
553,ENSG00000171608,PIK3CD,Orphanet_397596,Activated PIK3-delta syndrome,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,b1d5b1dbbbfb015b37003d6f4237d46640d5879a,False,False,False
554,ENSG00000157764,BRAF,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,f14ec26d4ca1b528e5d1a58bbc925bbf7a07f910,False,False,False
555,ENSG00000168356,SCN11A,Orphanet_391397,Hereditary sensory and autonomic neuropathy type 7,1.0,genomics_england,green,None,,None,7,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2020-12-18T15:34:47.161531Z,None,None,None,None,,cba3cb3f2a662a9cd8744aa822e2b04ecbdbdf2c,False,False,False
556,ENSG00000174775,HRAS,Orphanet_3071,Costello syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,04bfafe4543929a6ee9edeb09ea46decf27cc505,False,False,False
557,ENSG00000114209,PDCD10,MONDO_0000820,cerebral cavernous malformation,1.0,genomics_england,green,None,,None,147,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.51,2021-05-06T10:21:32.542983Z,None,None,None,None,,2e5d3883b935756d4d5a5d0822a4c5a4c541fa69,False,False,False
558,ENSG00000106633,GCK,Orphanet_552,MODY,1.0,genomics_england,green,None,,None,308,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.5,2021-01-29T10:25:58.504503Z,None,None,None,None,,616c3cc536158915b3905ba703238e50659aa373,False,False,False
559,ENSG00000121879,PIK3CA,Orphanet_168984,CLAPO syndrome,1.0,genomics_england,green,None,,None,384,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.41,2021-04-30T09:27:46.195432Z,None,None,None,None,,3ca92fdf6f3c1e7f4f40f31551c492f2bee85b5e,False,False,False
560,ENSG00000171714,ANO5,HP_0002652,Skeletal dysplasia,1.0,genomics_england,green,None,,None,309,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.99,2021-05-18T10:36:57.794122Z,None,None,None,None,,2886f86491f0858541ecf8481efb9eb5c5da350d,False,False,False
561,ENSG00000133703,KRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,4470d0222c7a621b4424324280f7c1d295272072,False,False,False
562,ENSG00000163501,IHH,Orphanet_93388,Brachydactyly type A1,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,9f69645d12301082b703f3c8afae6cf829b82c76,False,False,False
563,ENSG00000108312,UBTF,EFO_0003852,developmental disability,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,cfcc0aaca845f417fd11cad51a07e85deaab3b97,False,False,False
564,ENSG00000084674,APOB,EFO_0004911,familial hypercholesterolemia,1.0,genomics_england,green,None,,None,772,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-03-23T17:56:51.816773Z,None,None,CHEMBL2219536,None,,5600408ef5d100d42d7ae6c833e1561b6ba36cac,True,False,False
565,ENSG00000084674,APOB,EFO_0004911,familial hypercholesterolemia,1.0,genomics_england,green,None,,None,772,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.9,2021-03-23T17:56:51.816773Z,None,None,CHEMBL502097,None,,5600408ef5d100d42d7ae6c833e1561b6ba36cac,True,False,False
566,ENSG00000132155,RAF1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,965e38348083ae0971bda489cb2f6ab07efc2b0a,False,False,False
567,ENSG00000132155,RAF1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,aba7e073497c542ca8543f02da3514f4b1f1f90d,False,False,False
568,ENSG00000110395,CBL,Orphanet_363972,Noonan syndrome-like disorder with juvenile myelomonocytic leukemia,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,083cf45fafc39cae666a2b58ce4d230fab12d022,False,False,False
569,ENSG00000164187,LMBRD2,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,f07e1ce78fc16d73169cd5dcdd657318bd6c8431,False,False,False
570,ENSG00000182450,KCNK4,MONDO_0002507,gingival overgrowth,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,8b4a2eedb9762739b0fa58df2b86d08dfca3f053,False,False,False
571,ENSG00000143603,KCNN3,Orphanet_122,Birt-Hogg-Dubé syndrome,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,5197460e8d6546f7d36b016280450342f980dea6,False,False,False
572,ENSG00000171608,PIK3CD,MONDO_0004822,bronchiectasis,1.0,genomics_england,green,None,,None,550,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.45,2021-05-04T10:21:45.830038Z,None,None,None,None,,076be057cd86bb76f02cbd324bf0d159cc6f821b,False,False,False
573,ENSG00000083067,TRPM3,HP_0001290,Generalized hypotonia,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,cd45588db4936fe963e3bd102ce2806b056b41c4,False,False,False
574,ENSG00000068078,FGFR3,Orphanet_93262,Crouzon syndrome - acanthosis nigricans,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,e6bce4ab82770abc82b504b71888374c9b317d51,False,False,False
575,ENSG00000179364,PACS2,MONDO_0054845,"developmental and epileptic encephalopathy, 66",1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,357558eb29abe4274cac5f162a64de51dd356827,False,False,False
576,ENSG00000110395,CBL,Orphanet_363972,Noonan syndrome-like disorder with juvenile myelomonocytic leukemia,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,c40e25011a210e6af4e7577d4e002e7ce26c93bb,False,False,False
577,ENSG00000196367,TRRAP,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,c8b8c7ab38c8bd076f5ade8c9774d007aec0092e,False,False,False
578,ENSG00000213281,NRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,0d4c0f36a957e4bb92b841a30c866188b9b88383,False,False,False
579,ENSG00000196367,TRRAP,MONDO_0032760,developmental delay with or without dysmorphic facies and autism,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,664d93fa75d2e854bbbfd477a7641744303fb136,False,False,False
580,ENSG00000127603,MACF1,MONDO_0032677,lissencephaly 9 with complex brainstem malformation,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,3ddf2b50a17968c5fc3fea145221e9d807b1856f,False,False,False
581,ENSG00000165731,RET,Orphanet_276161,Multiple endocrine neoplasia,1.0,genomics_england,green,None,,None,243,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.18,2021-05-26T12:07:06.617055Z,None,None,None,None,,9078bfbab57350152918d6dfc9269b24047c7c57,False,False,False
582,ENSG00000071564,TCF3,MONDO_0003778,primary immunodeficiency disease,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,c16101ba573627730faa61ff65c0d096c464794b,False,False,False
583,ENSG00000111676,ATN1,HP_0000077,Abnormality of the kidney,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,d418fbd628e5c0020bbc6b15769ae61c692b9eac,False,False,False
584,ENSG00000152977,ZIC1,Orphanet_1531,Craniosynostosis,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,0bedf6955cdf312d2a425e8b4ffd808994264398,False,False,False
585,ENSG00000083067,TRPM3,EFO_0003756,autism spectrum disorder,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,668b61667dba2e5457c98bc6a1232e03ec27e81a,False,False,False
586,ENSG00000114209,PDCD10,Orphanet_221061,Hereditary cerebral cavernous malformation,1.0,genomics_england,green,None,,None,147,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.51,2021-05-06T10:21:32.542983Z,None,None,None,None,,6d9985d0d89e63f499bb23c134423596cce812e1,False,False,False
587,ENSG00000082996,RNF13,HP_0003808,Abnormal muscle tone,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,b9f5576cfe5989a15c0149fed6cd008b81b79015,False,False,False
588,ENSG00000097007,ABL1,MONDO_0060532,congenital heart defects and skeletal malformations syndrome,1.0,genomics_england,green,None,,None,1,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.114,2021-05-13T12:25:45.047161Z,None,None,None,None,,5eda486dca51c040ba237668f13ca781cf7ca83e,False,False,False
589,ENSG00000091106,NLRC4,MONDO_0014472,periodic fever-infantile enterocolitis-autoinflammatory syndrome,1.0,genomics_england,green,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,67fdf67f5c7fb39692a37d0b9f46a4729c2b7058,False,False,False
590,ENSG00000110395,CBL,Orphanet_363972,Noonan syndrome-like disorder with juvenile myelomonocytic leukemia,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,6974321ecb8e976a71882cfc8b3dbb334345b5ab,False,False,False
591,ENSG00000091106,NLRC4,MONDO_0014498,familial cold autoinflammatory syndrome 4,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,c3102be242d3424314c548afe0296624b4620078,False,False,False
592,ENSG00000008853,RHOBTB2,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,0b4086c754a450e6ef8e90027e7ed9b059babd1c,False,False,False
593,ENSG00000169032,MAP2K1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,39c1cf55376181c0020a8e27cfbfc07a19dd8113,False,False,False
594,ENSG00000111676,ATN1,HP_0011968,Feeding difficulties,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,7bfb88ce82ea0cccb59f3e92935f4fca9f12ad91,False,False,False
595,ENSG00000168610,STAT3,Orphanet_331223,Hyper-IgE syndrome,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,c7e29c5b88d95805637e231c32d806f2bf58f3f4,False,False,False
596,ENSG00000188906,LRRK2,Orphanet_411602,Hereditary late-onset Parkinson disease,1.0,genomics_england,green,None,,None,474,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.174,2021-03-29T13:48:20.134481Z,None,None,None,None,,66d25459c5cec7f482bce7f4af7d4530160aa2b1,False,False,False
597,ENSG00000162687,KCNT2,Orphanet_1934,Early infantile epileptic encephalopathy,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,afddf3f0948e2a9a37a018563c9ff853aed80635,False,False,False
598,ENSG00000196924,FLNA,Orphanet_1826,Frontometaphyseal dysplasia,1.0,genomics_england,green,None,,None,168,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.23,2021-01-26T17:22:16.396271Z,None,None,None,None,,e90d0fb9b2db3ecc009ff5aeb2719f03e19f9e7e,False,False,False
